Mod name,Registry name,Item ID Name,Category,"Ingredient
Type",Type,Specific,Extra,Extra2,"Serving
Style",Cooked/Raw,
Fruits Delight,fruitsdelight:apple_jello_block,apple_jello_block,dessert,,jelly,apple,,,feast,,
Fruits Delight,fruitsdelight:apple_jelly,apple_jelly,ingredient,,jam,apple,,,,,
Fruits Delight,fruitsdelight:baked_durian,baked_durian,ingredient,,durian,,,,,cooked,
Fruits Delight,fruitsdelight:baked_pear,baked_pear,ingredient,,pear,,,,,cooked,
Fruits Delight,fruitsdelight:bayberry,bayberry,crop,fruit,bayberry,,,,,,
Fruits Delight,fruitsdelight:bayberry_cookie,bayberry_cookie,dessert,,cookie,bayberry,,,,,
Fruits Delight,fruitsdelight:bayberry_jello,bayberry_jello,dessert,,jelly,bayberry,,,,,
Fruits Delight,fruitsdelight:bayberry_jelly,bayberry_jelly,ingredient,,jam,bayberry,,,,,
Fruits Delight,fruitsdelight:bayberry_soup,bayberry_soup,meal,,soup,bayberry,,,,,
Fruits Delight,fruitsdelight:bellini_cocktail,bellini_cocktail,drink,,alcohol,bellini,,,,,
Fruits Delight,fruitsdelight:blueberry,blueberry,crop,fruit,blueberry,,,,,,
Fruits Delight,fruitsdelight:blueberry_custard,blueberry_custard,dessert,,custard,blueberry,,,,,
Fruits Delight,fruitsdelight:blueberry_jello,blueberry_jello,dessert,,jelly,blueberry,,,,,
Fruits Delight,fruitsdelight:blueberry_jelly,blueberry_jelly,ingredient,,jam,blueberry,,,,,
Fruits Delight,fruitsdelight:blueberry_muffin,blueberry_muffin,meal,,muffin,blueberry,,,,,
Fruits Delight,fruitsdelight:bowl_of_pineapple_fried_rice,bowl_of_pineapple_fried_rice,meal,,fried_rice,pineapple,,,,,
Fruits Delight,fruitsdelight:chorus_jello,chorus_jello,dessert,,jelly,chorus,,,,,
Fruits Delight,fruitsdelight:chorus_jelly,chorus_jelly,ingredient,,jelly,chorus,,,,,
Fruits Delight,fruitsdelight:cranberry,cranberry,crop,fruit,cranberry,,,,,,
Fruits Delight,fruitsdelight:cranberry_cookie,cranberry_cookie,dessert,,cookie,cranberry,,,,,
Fruits Delight,fruitsdelight:cranberry_jello,cranberry_jello,dessert,,jelly,cranberry,,,,,
Fruits Delight,fruitsdelight:cranberry_jelly,cranberry_jelly,ingredient,,jam,cranberry,,,,,
Fruits Delight,fruitsdelight:cranberry_muffin,cranberry_muffin,meal,,muffin,cranberry,,,,,
Fruits Delight,fruitsdelight:dried_persimmon,dried_persimmon,ingredient,,dried_fruit,persimmon,,,,,
Fruits Delight,fruitsdelight:durian,durian,crop,fruit,durian,,,,,,
Fruits Delight,fruitsdelight:durian_flesh,durian_flesh,ingredient,,durian,flesh,,,,,
Fruits Delight,fruitsdelight:durian_jello,durian_jello,dessert,,jelly,durian,,,,,
Fruits Delight,fruitsdelight:durian_jelly,durian_jelly,ingredient,,jam,durian,,,,,
Fruits Delight,fruitsdelight:durian_pie,durian_pie,dessert,,pie,durian,,,,,
Fruits Delight,fruitsdelight:fig,fig,crop,fruit,fig,,,,,,
Fruits Delight,fruitsdelight:fig_chicken_stew,fig_chicken_stew,meal,,stew,fig_chicken,,,,,
Fruits Delight,fruitsdelight:fig_jello,fig_jello,dessert,,jelly,fig,,,,,
Fruits Delight,fruitsdelight:fig_jelly,fig_jelly,ingredient,,jam,fig,,,,,
Fruits Delight,fruitsdelight:fig_pudding,fig_pudding,dessert,,pudding,fig,,,feast,,
Fruits Delight,fruitsdelight:fig_pudding_slice,fig_pudding_slice,dessert,,pudding,fig,,,serving,,
Fruits Delight,fruitsdelight:fig_tart,fig_tart,dessert,,tart,fig,,,,,
Fruits Delight,fruitsdelight:glowberry_jello,glowberry_jello,dessert,,jelly,glowberry,,,,,
Fruits Delight,fruitsdelight:glowberry_jelly,glowberry_jelly,ingredient,,jam,glowberry,,,,,
Fruits Delight,fruitsdelight:hamimelon,hamimelon,crop,fruit,hamimelon,,,,,,
Fruits Delight,fruitsdelight:hamimelon_jello,hamimelon_jello,dessert,,jelly,hamimelon,,,,,
Fruits Delight,fruitsdelight:hamimelon_jelly,hamimelon_jelly,ingredient,,jam,hamimelon,,,,,
Fruits Delight,fruitsdelight:hamimelon_juice,hamimelon_juice,drink,,juice,hamimelon,,,,,
Fruits Delight,fruitsdelight:hamimelon_popsicle,hamimelon_popsicle,dessert,,popsicle,hamimelon,,,,,
Fruits Delight,fruitsdelight:hamimelon_seeds,hamimelon_seeds,seed,,hamimelon,hamimelon,,,,,
Fruits Delight,fruitsdelight:hamimelon_shaved_ice,hamimelon_shaved_ice,dessert,,shaved_ice,hamimelon,,,,,
Fruits Delight,fruitsdelight:hamimelon_slice,hamimelon_slice,ingredient,,hamimelon,,,,slice,,
Fruits Delight,fruitsdelight:hawberry,hawberry,crop,fruit,hawberry,,,,,,
Fruits Delight,fruitsdelight:hawberry_jello,hawberry_jello,dessert,,jelly,hawberry,,,,,
Fruits Delight,fruitsdelight:hawberry_jelly,hawberry_jelly,ingredient,,jam,hawberry,,,,,
Fruits Delight,fruitsdelight:hawberry_roll,hawberry_roll,dessert,,fruit_roll,hawberry,,,,,
Fruits Delight,fruitsdelight:hawberry_sheet,hawberry_sheet,dessert,,fruit_leather,hawberry,,,,,
Fruits Delight,fruitsdelight:hawberry_stick,hawberry_stick,dessert,,skewer,hawberry,,,,,
Fruits Delight,fruitsdelight:hawberry_tea,hawberry_tea,drink,,tea,hawberry,,,,,
Fruits Delight,fruitsdelight:jelly_bread,jelly_bread,meal,,sandwich,jelly,,,,,
Fruits Delight,fruitsdelight:kiwi,kiwi,crop,fruit,kiwi,,,,,,
Fruits Delight,fruitsdelight:kiwi_jello,kiwi_jello,dessert,,jelly,kiwi,,,,,
Fruits Delight,fruitsdelight:kiwi_jelly,kiwi_jelly,ingredient,,jam,kiwi,,,,,
Fruits Delight,fruitsdelight:kiwi_juice,kiwi_juice,drink,,juice,kiwi,,,,,
Fruits Delight,fruitsdelight:kiwi_popsicle,kiwi_popsicle,dessert,,popsicle,kiwi,,,,,
Fruits Delight,fruitsdelight:lemon,lemon,crop,fruit,lemon,,,,,,
Fruits Delight,fruitsdelight:lemon_cookie,lemon_cookie,dessert,,cookie,lemon,,,,,
Fruits Delight,fruitsdelight:lemon_jello,lemon_jello,dessert,,jelly,lemon,,,,,
Fruits Delight,fruitsdelight:lemon_jelly,lemon_jelly,ingredient,,jam,lemon,,,,,
Fruits Delight,fruitsdelight:lemon_juice,lemon_juice,drink,,juice,lemon,,,,,
Fruits Delight,fruitsdelight:lemon_seeds,lemon_seeds,seed,,lemon,,,,,,
Fruits Delight,fruitsdelight:lemon_slice,lemon_slice,ingredient,,lemon,,,,slice,,
Fruits Delight,fruitsdelight:lemon_tart,lemon_tart,dessert,,tart,lemon,,,,,
Fruits Delight,fruitsdelight:lychee,lychee,crop,fruit,lychee,,,,,,
Fruits Delight,fruitsdelight:lychee_cherry_tea,lychee_cherry_tea,drink,,tea,lychee_cherry,,,,,
Fruits Delight,fruitsdelight:lychee_chicken,lychee_chicken,meal,,chicken,lychee,,,,,
Fruits Delight,fruitsdelight:lychee_jello,lychee_jello,dessert,,jelly,lychee,,,,,
Fruits Delight,fruitsdelight:lychee_jelly,lychee_jelly,ingredient,,jam,lychee,,,,,
Fruits Delight,fruitsdelight:mango,mango,crop,fruit,mango,,,,,,
Fruits Delight,fruitsdelight:mango_jello,mango_jello,dessert,,jelly,mango,,,,,
Fruits Delight,fruitsdelight:mango_jelly,mango_jelly,ingredient,,jam,mango,,,,,
Fruits Delight,fruitsdelight:mango_milkshake,mango_milkshake,drink,,milkshake,mango,,,,,
Fruits Delight,fruitsdelight:mango_salad,mango_salad,meal,,salad,mango,,,,,
Fruits Delight,fruitsdelight:mango_tea,mango_tea,drink,,tea,mango,,,,,
Fruits Delight,fruitsdelight:mangosteen,mangosteen,crop,fruit,mangosteen,,,,,,
Fruits Delight,fruitsdelight:mangosteen_cake,mangosteen_cake,dessert,,cake,mangosteen,,,,,
Fruits Delight,fruitsdelight:mangosteen_jello,mangosteen_jello,dessert,,jelly,mangosteen,,,,,
Fruits Delight,fruitsdelight:mangosteen_jelly,mangosteen_jelly,ingredient,,jam,mangosteen,,,,,
Fruits Delight,fruitsdelight:mangosteen_tea,mangosteen_tea,drink,,tea,mangosteen,,,,,
Fruits Delight,fruitsdelight:melon_jello,melon_jello,dessert,,jelly,melon,,,,,
Fruits Delight,fruitsdelight:melon_jelly,melon_jelly,ingredient,,jam,melon,,,,,
Fruits Delight,fruitsdelight:orange,orange,crop,fruit,orange,,,,,,
Fruits Delight,fruitsdelight:orange_chicken,orange_chicken,meal,,chicken,orange,,,,,
Fruits Delight,fruitsdelight:orange_jello,orange_jello,dessert,,jelly,orange,,,,,
Fruits Delight,fruitsdelight:orange_jelly,orange_jelly,ingredient,,jam,orange,,,,,
Fruits Delight,fruitsdelight:orange_juice,orange_juice,drink,,juice,orange,,,,,
Fruits Delight,fruitsdelight:orange_marinated_pork,orange_marinated_pork,meal,,pork,orange,,,,,
Fruits Delight,fruitsdelight:orange_slice,orange_slice,ingredient,,orange,,,,slice,,
Fruits Delight,fruitsdelight:peach,peach,crop,fruit,peach,,,,,,
Fruits Delight,fruitsdelight:peach_jello,peach_jello,dessert,,jelly,peach,,,,,
Fruits Delight,fruitsdelight:peach_jelly,peach_jelly,ingredient,,jam,peach,,,,,
Fruits Delight,fruitsdelight:peach_tea,peach_tea,drink,,tea,peach,,,,,
Fruits Delight,fruitsdelight:pear,pear,crop,fruit,pear,,,,,,
Fruits Delight,fruitsdelight:pear_jello,pear_jello,dessert,,jelly,pear,,,,,
Fruits Delight,fruitsdelight:pear_jelly,pear_jelly,ingredient,,jam,pear,,,,,
Fruits Delight,fruitsdelight:pear_juice,pear_juice,drink,,juice,pear,,,,,
Fruits Delight,fruitsdelight:pear_with_rock_sugar,pear_with_rock_sugar,dessert,,poached,pear,rock_sugar,,,,
Fruits Delight,fruitsdelight:persimmon,persimmon,crop,fruit,persimmon,,,,,,
Fruits Delight,fruitsdelight:persimmon_cookie,persimmon_cookie,dessert,,cookie,persimmon,,,,,
Fruits Delight,fruitsdelight:persimmon_jello,persimmon_jello,dessert,,jelly,persimmon,,,,,
Fruits Delight,fruitsdelight:persimmon_jelly,persimmon_jelly,ingredient,,jam,persimmon,,,,,
Fruits Delight,fruitsdelight:pineapple,pineapple,crop,fruit,pineapple,,,,,,
Fruits Delight,fruitsdelight:pineapple_fried_rice,pineapple_fried_rice,meal,,fried_rice,pineapple,,,,,
Fruits Delight,fruitsdelight:pineapple_jello,pineapple_jello,dessert,,jelly,pineapple,,,,,
Fruits Delight,fruitsdelight:pineapple_jelly,pineapple_jelly,ingredient,,jam,pineapple,,,,,
Fruits Delight,fruitsdelight:pineapple_marinated_pork,pineapple_marinated_pork,meal,,pork,pineapple,,,,,
Fruits Delight,fruitsdelight:pineapple_pie,pineapple_pie,dessert,,pie,pineapple,,,,,
Fruits Delight,fruitsdelight:pineapple_slice,pineapple_slice,ingredient,,pineapple,,,,slice,,
Fruits Delight,fruitsdelight:sweetberry_jello,sweetberry_jello,dessert,,jelly,sweet_berry,,,,,
Fruits Delight,fruitsdelight:sweetberry_jelly,sweetberry_jelly,ingredient,,jam,sweet_berry,,,,,
Hostile_Delight,hostiledelight:ardentsauce,ardentsauce,ingredient,,sauce,ardent,,,,,
Hostile_Delight,hostiledelight:aurorasoup,aurorasoup,meal,,soup,aurora,,,,,
Hostile_Delight,hostiledelight:blazecookie,blazecookie,dessert,,cookie,blaze,,,,,
Hostile_Delight,hostiledelight:blazingale,blazingale,drink,,alcohol,ale,blaze,,,,
Hostile_Delight,hostiledelight:blazingapple,blazingapple,meal,,apple,blaze,,,,,
Hostile_Delight,hostiledelight:candiedsalad,candiedsalad,meal,,salad,candied,,,,,
Hostile_Delight,hostiledelight:candiedslime,candiedslime,candy,,slime,,,,,,
Hostile_Delight,hostiledelight:carrotmite,carrotmite,meal,,endermite,carrot,,,,,
Hostile_Delight,hostiledelight:caveskewer,caveskewer,meal,,skewer,cave,,,,,
Hostile_Delight,hostiledelight:cookedguardianfillet,cookedguardianfillet,ingredient,meat,guardian,,,,slice,cooked,
Hostile_Delight,hostiledelight:cookedrottenham,cookedrottenham,ingredient,meat,ham,rotten,,,,,
Hostile_Delight,hostiledelight:cookendermite,cookendermite,ingredient,meat,endermite,,,,,,
Hostile_Delight,hostiledelight:dragontonic,dragontonic,drink,,tonic,dragon,,,,,
Hostile_Delight,hostiledelight:enderpop,enderpop,dessert,,popsicle,enderpearl,,,,,
Hostile_Delight,hostiledelight:endersubstance,endersubstance,meal,,substanceender,,,,,,
Hostile_Delight,hostiledelight:friedturtleegg,friedturtleegg,ingredient,egg,turtle,,,,,cooked,
Hostile_Delight,hostiledelight:frozen_flesh,frozen_flesh,meal,,rotten_flesh,frozen,,,,,
Hostile_Delight,hostiledelight:ghastblood,ghastblood,ingredient,,blood,ghast,,,,,
Hostile_Delight,hostiledelight:ghastbloodicecream,ghastbloodicecream,dessert,,ice_cream,ghast_blood,,,,,
Hostile_Delight,hostiledelight:ghastbrew,ghastbrew,drink,,brew,ghast,,,,,
Hostile_Delight,hostiledelight:ghastcookie,ghastcookie,dessert,,cookie,ghast,,,,,
Hostile_Delight,hostiledelight:ghastpudding,ghastpudding,dessert,,pudding,ghast,,,,,
Hostile_Delight,hostiledelight:ghastroll,ghastroll,meal,,sushi,ghast,,,,,
Hostile_Delight,hostiledelight:ghasttentacle,ghasttentacle,ingredient,meat,ghast,tentacle,,,,,
Hostile_Delight,hostiledelight:glimmeringchowder,glimmeringchowder,meal,,soup,glimmering,,,,,
Hostile_Delight,hostiledelight:glowapple,glowapple,ingredient,fruit,apple,glow,,,,,
Hostile_Delight,hostiledelight:glowbread,glowbread,ingredient,,bread,glow,,,,,
Hostile_Delight,hostiledelight:glowgummy,glowgummy,candy,,gummy,glow,,,,,
Hostile_Delight,hostiledelight:glowingsauce,glowingsauce,ingredient,,sauce,glow,,,,,
Hostile_Delight,hostiledelight:glowpasta,glowpasta,meal,,pasta,glow,,,,,
Hostile_Delight,hostiledelight:glowwaxshuffle,glowwaxshuffle,meal,,glow_wax_shuffle,,,,,,
Hostile_Delight,hostiledelight:greenpie,greenpie,meal,,pie,green,,,,,
Hostile_Delight,hostiledelight:grilledghast,grilledghast,ingredient,meat,ghast,tentacle,,,,cooked,
Hostile_Delight,hostiledelight:guardianburger,guardianburger,meal,,burger,guardian,,,,,
Hostile_Delight,hostiledelight:guardiancookie,guardiancookie,dessert,,cookie,guardian,,,,,
Hostile_Delight,hostiledelight:guardianfillet,guardianfillet,ingredient,meat,guardian,,,,slice,,
Hostile_Delight,hostiledelight:guardianpatty,guardianpatty,ingredient,meat,patty,guardian,,,,,
Hostile_Delight,hostiledelight:guardianroll,guardianroll,meal,,sushi,guardian,,,,,
Hostile_Delight,hostiledelight:guardianross,guardianross,meal,,ross,guardian,,,,,
Hostile_Delight,hostiledelight:guardiansandwich,guardiansandwich,meal,,sandwich,guardian,,,,,
Hostile_Delight,hostiledelight:guardiansashimi,guardiansashimi,meal,,sashimi,guardian,,,,,
Hostile_Delight,hostiledelight:guardiansoup,guardiansoup,meal,,soup,guardian,,,,,
Hostile_Delight,hostiledelight:guardiantartar,guardiantartar,meal,,tartar,guardian,,,,,
Hostile_Delight,hostiledelight:magicalbutter,magicalbutter,ingredient,,butter,magic,,,,,
Hostile_Delight,hostiledelight:magicbuttercookie,magicbuttercookie,dessert,,cookie,magical_butter,,,,,
Hostile_Delight,hostiledelight:magmabrownie,magmabrownie,dessert,,brownie,magma,,,,,
Hostile_Delight,hostiledelight:magmacookie,magmacookie,dessert,,cookie,magma,,,,,
Hostile_Delight,hostiledelight:magmajelly,magmajelly,dessert,,jelly,magma,,,,,
Hostile_Delight,hostiledelight:marinecocktale,marinecocktale,drink,,alcohol,cocktail,marine,,,,
Hostile_Delight,hostiledelight:mitecookie,mitecookie,dessert,,cookie,endermite,,,,,
Hostile_Delight,hostiledelight:miteymeal,miteymeal,meal,,roast,endermite,,,,,
Hostile_Delight,hostiledelight:pearlcookie,pearlcookie,dessert,,cookie,pearl,,,,,
Hostile_Delight,hostiledelight:popsiclime,popsiclime,dessert,,popsicle,slime,,,,,
Hostile_Delight,hostiledelight:preparedseapickle,preparedseapickle,ingredient,meat,sea_pickle,,,,,raw,
Hostile_Delight,hostiledelight:rawendermite,rawendermite,ingredient,meat,endermite,,,,,raw,
Hostile_Delight,hostiledelight:refinedgelatin,refinedgelatin,ingredient,,gelatin,,,,,,
Hostile_Delight,hostiledelight:rottenham,rottenham,ingredient,,ham,rotten,,,,raw,
Hostile_Delight,hostiledelight:rottenpie,rottenpie,meal,,pie,rotten,,,,,
Hostile_Delight,hostiledelight:seacucumbertea,seacucumbertea,drink,,tea,sea_cucumber,,,,,
Hostile_Delight,hostiledelight:silmesyrup,silmesyrup,ingredient,,syrup,slime,,,,,
Hostile_Delight,hostiledelight:slimebrownie,slimebrownie,dessert,,brownie,slime,,,,,
Hostile_Delight,hostiledelight:slimestew,slimestew,meal,,soup,slime,,,,,
Hostile_Delight,hostiledelight:soda,soda,drink,,soda,,,,,,
Hostile_Delight,hostiledelight:sunsetade,sunsetade,drink,,sunsetade,,,,,,
Hostile_Delight,hostiledelight:suspiciousbaconandaggs,suspiciousbaconandaggs,meal,,bacon_eggs,suspicious,,,,,
Hostile_Delight,hostiledelight:turtleeggsandwich,turtleeggsandwich,meal,,sandwich,turtle_egg,,,,,
Italian Delight,italian_delight:berrieddelight,berrieddelight,dessert,,berried_delight,,,,,,
Italian Delight,italian_delight:dantes_spacial,dantes_spacial,meal,,pizza,dantes_special,,,feast,cooked,
Italian Delight,italian_delight:dantes_special_slice,dantes_special_slice,meal,,pizza,dantes_special,,,slice,,
Italian Delight,italian_delight:dragonborn_wine,dragonborn_wine,drink,,alcohol,wine,dragonborn,,,,
Italian Delight,italian_delight:glowberry_wine,glowberry_wine,drink,,alcohol,wine,glowberry,,,,
Italian Delight,italian_delight:grape_bunch,grape_bunch,crop,fruit,grape,,,,,,
Italian Delight,italian_delight:grape_seeds,grape_seeds,seed,,grape,,,,,,
Italian Delight,italian_delight:ham_pizza,ham_pizza,meal,,pizza,ham,,,feast,cooked,
Italian Delight,italian_delight:hasting_potion,hasting_potion,drink,,alcohol,wine,hasting,,,,
Italian Delight,italian_delight:hellhound_wine,hellhound_wine,drink,,alcohol,wine,hellhound,,,,
Italian Delight,italian_delight:mozzarella,mozzarella,ingredient,,cheese,mozzarella,,,,,
Italian Delight,italian_delight:mozzarella_panini,mozzarella_panini,meal,,sandwich,panini,mozzarella,,,,
Italian Delight,italian_delight:mozzarella_salad,mozzarella_salad,meal,,salad,mozzarella,,,,,
Italian Delight,italian_delight:mozzarella_slices,mozzarella_slices,ingredient,,cheese,mozzarella,,,slice,,
Italian Delight,italian_delight:mushroom_pizza,mushroom_pizza,meal,,pizza,mushroom,,,feast,,
Italian Delight,italian_delight:mushroom_pizza_slice,mushroom_pizza_slice,meal,,pizza,mushroom,,,slice,,
Italian Delight,italian_delight:mushroom_risotto,mushroom_risotto,meal,,risotto,mushroom,,,,,
Italian Delight,italian_delight:pandoro,pandoro,dessert,,bread,pandoro,,,feast,,
Italian Delight,italian_delight:pandoro_dough,pandoro_dough,ingredient,,dough,pandoro,,,,,
Italian Delight,italian_delight:pandoro_slice,pandoro_slice,dessert,,bread,pandoro,,,slice,,
Italian Delight,italian_delight:panettone,panettone,dessert,,bread,panettone,,,feast,,
Italian Delight,italian_delight:panettone_slice,panettone_slice,dessert,,bread,panettone,,,slice,,
Italian Delight,italian_delight:pasta_al_pesto,pasta_al_pesto,meal,,pasta,pesto,,,,,
Italian Delight,italian_delight:pizza_al_prosciutto,pizza_al_prosciutto,ingredient,,pizza,ham,,,,raw,
Italian Delight,italian_delight:pizza_diavola,pizza_diavola,meal,,pizza,diavola,,,feast,cooked,
Italian Delight,italian_delight:pizza_diavola_slice,pizza_diavola_slice,meal,,pizza,diavola,,,slice,,
Italian Delight,italian_delight:pizza_margehrita,pizza_margehrita,meal,,pizza,margherita,,,feast,cooked,
Italian Delight,italian_delight:pizza_margherita_slice,pizza_margherita_slice,meal,,pizza,margherita,,,slice,,
Italian Delight,italian_delight:pizza_prosciutto_slice,pizza_prosciutto_slice,meal,,pizza,prosciutto,,,slice,,
Italian Delight,italian_delight:raw_dante_special,raw_dante_special,ingredient,,pizza,dante_special,,,feast,raw,
Italian Delight,italian_delight:raw_diavola,raw_diavola,ingredient,,pizza,diavola,,,feast,raw,
Italian Delight,italian_delight:raw_margherita,raw_margherita,ingredient,,pizza,margherita,,,feast,raw,
Italian Delight,italian_delight:raw_mushroom_pizza,raw_mushroom_pizza,ingredient,,pizza,mushroom,,,feast,raw,
Italian Delight,italian_delight:risotto_al_sugo,risotto_al_sugo,meal,,risotto,al_sugo,,,,,
Italian Delight,italian_delight:rosewine,rosewine,drink,,alcohol,wine,rose,,,,
Italian Delight,italian_delight:salami,salami,ingredient,meat,salami,,,,,,
Italian Delight,italian_delight:salami_pieces,salami_pieces,ingredient,meat,salami,,,,slice,,
Italian Delight,italian_delight:spumante,spumante,drink,,alcohol,wine,sparkling,,,,
Italian Delight,italian_delight:sweet_berry_wine,sweet_berry_wine,drink,,alcohol,wine,sweet_berry,,,,
Italian Delight,italian_delight:tiramisu,tiramisu,dessert,,tiramisu,,,,,,
Italian Delight,italian_delight:tomato_pasta,tomato_pasta,meal,,pasta,tomato,,,,,
Italian Delight,italian_delight:wine_salami,wine_salami,ingredient,meat,salami,,,,,raw,
MaturiDelight,maturidelight:dough_raw,dough_raw,ingredient,,dough,takoyaki,,,,,
MaturiDelight,maturidelight:okonomiyaki,okonomiyaki,meal,,okonomiyaki,,,,,cooked,
MaturiDelight,maturidelight:okonomiyaki_raw,okonomiyaki_raw,ingredient,,okonomiyaki,,,,,raw,
MaturiDelight,maturidelight:okonomiyaki_soysauce,okonomiyaki_soysauce,meal,,okonomiyaki,soy_sauce,,,,,
MaturiDelight,maturidelight:takoyaki,takoyaki,meal,,takoyaki,,,,,cooked,
MaturiDelight,maturidelight:takoyaki_raw,takoyaki_raw,ingredient,,takoyaki,,,,,raw,
MaturiDelight,maturidelight:takoyaki_soysauce,takoyaki_soysauce,meal,,takoyaki,soy_sauce,,,,,
Miner's Delight,miners_delight:baked_cave_carrot,baked_cave_carrot,ingredient,vegetable,carrot,cave,,,,cooked,
Miner's Delight,miners_delight:baked_cod_stew_cup,baked_cod_stew_cup,meal,,stew,cod,,,cup,,
Miner's Delight,miners_delight:baked_squid,baked_squid,ingredient,meat,squid,,,,feast,cooked,
Miner's Delight,miners_delight:baked_tentacles,baked_tentacles,ingredient,meat,squid,tentacles,,,,cooked,
Miner's Delight,miners_delight:bat_wing,bat_wing,ingredient,meat,bat,wing,,,,raw,
Miner's Delight,miners_delight:beef_stew_cup,beef_stew_cup,meal,,stew,beef,,,cup,,
Miner's Delight,miners_delight:beetroot_soup_cup,beetroot_soup_cup,meal,,soup,beetroot,,,cup,,
Miner's Delight,miners_delight:bowl_of_stuffed_squid,bowl_of_stuffed_squid,meal,,stuffed_squid,,,,,,
Miner's Delight,miners_delight:cave_carrot,cave_carrot,crop,vegetable,carrot,cave,,,,,
Miner's Delight,miners_delight:cave_soup,cave_soup,meal,,soup,cave,,,,,
Miner's Delight,miners_delight:cave_soup_cup,cave_soup_cup,meal,,soup,cave,,,cup,,
Miner's Delight,miners_delight:chicken_soup_cup,chicken_soup_cup,meal,,soup,chicken,,,cup,,
Miner's Delight,miners_delight:fish_stew_cup,fish_stew_cup,meal,,stew,fish,,,cup,,
Miner's Delight,miners_delight:glow_squid,glow_squid,ingredient,meat,squid,glow,,,feast,raw,
Miner's Delight,miners_delight:hot_cocoa_cup,hot_cocoa_cup,drink,,hot_cocoa,,,,cup,,
Miner's Delight,miners_delight:improvised_barbecue_stick,improvised_barbecue_stick,meal,,skewer,improvised,,,,,
Miner's Delight,miners_delight:milk_cup,milk_cup,drink,,milk,,,,cup,,
Miner's Delight,miners_delight:mushroom_stew_cup,mushroom_stew_cup,meal,,stew,mushroom,,,cup,,
Miner's Delight,miners_delight:noodle_soup_cup,noodle_soup_cup,meal,,soup,noodle,,,cup,,
Miner's Delight,miners_delight:pasta_with_veggieballs,pasta_with_veggieballs,meal,,pasta,carrot,,,,,
Miner's Delight,miners_delight:pumpkin_soup_cup,pumpkin_soup_cup,meal,,soup,pumpkin,,,cup,,
Miner's Delight,miners_delight:rabbit_stew_cup,rabbit_stew_cup,meal,,stew,rabbit,,,cup,,
Miner's Delight,miners_delight:silverfish_eggs,silverfish_eggs,ingredient,,egg,silverfish,,,,,
Miner's Delight,miners_delight:smoked_bat_wing,smoked_bat_wing,ingredient,meat,bat,wing,,,,cooked,
Miner's Delight,miners_delight:squid,squid,ingredient,meat,squid,,,,feast,raw,
Miner's Delight,miners_delight:stuffed_squid,stuffed_squid,meal,,stuffed_squid,,,,,,
Miner's Delight,miners_delight:tentacles,tentacles,ingredient,meat,squid,tentacle,,,,raw,
Miner's Delight,miners_delight:vegetable_soup_cup,vegetable_soup_cup,meal,,soup,vegetable,,,cup,,
Miner's Delight,miners_delight:water_cup,water_cup,ingredient,,water,,,,cup,,
Miner's Delight,miners_delight:weird_caviar,weird_caviar,ingredient,,caviar,weird,,,,,
Nether's Delight,nethersdelight:grilled_strider,grilled_strider,ingredient,meat,strider,,,,,cooked,
Nether's Delight,nethersdelight:ground_strider,ground_strider,ingredient,meat,strider,ground,,,,,
Nether's Delight,nethersdelight:hoglin_ear,hoglin_ear,ingredient,meat,ear,hoglin,,,,,
Nether's Delight,nethersdelight:hoglin_loin,hoglin_loin,ingredient,meat,chop,hoglin,,,,raw,
Nether's Delight,nethersdelight:hoglin_sirloin,hoglin_sirloin,ingredient,meat,chop,hoglin,,,,cooked,
Nether's Delight,nethersdelight:magma_gelatin,magma_gelatin,ingredient,,gelatin,magma,,,,,
Nether's Delight,nethersdelight:nether_skewer,nether_skewer,meal,,skewer,nether,,,,,
Nether's Delight,nethersdelight:plate_of_stuffed_hoglin_ham,plate_of_stuffed_hoglin_ham,meal,,roast,hoglin,ham,,,,
Nether's Delight,nethersdelight:plate_of_stuffed_hoglin_roast,plate_of_stuffed_hoglin_roast,meal,,roast,hoglin,,,,,
Nether's Delight,nethersdelight:plate_of_stuffed_hoglin_snout,plate_of_stuffed_hoglin_snout,meal,,roast,hoglin,snout,,,,
Nether's Delight,nethersdelight:propelpearl,propelpearl,ingredient,vegetable,propel_pearl,,,,,,
Nether's Delight,nethersdelight:raw_stuffed_hoglin,raw_stuffed_hoglin,ingredient,,stuffed_hoglin,,,,,raw,
Nether's Delight,nethersdelight:strider_moss_stew,strider_moss_stew,meal,,stew,strider_moss,,,,,
Nether's Delight,nethersdelight:strider_slice,strider_slice,ingredient,meat,strider,slice,,,,raw,
Nether's Delight,nethersdelight:stuffed_hoglin,stuffed_hoglin,meal,,stuffed_hoglin,,,,feast,,
Nether's Delight,nethersdelight:warped_moldy_meat,warped_moldy_meat,meal,,warped_moldy_meat,,,,,,
Ocean's Delight,oceansdelight:baked_tentacle_on_a_stick,baked_tentacle_on_a_stick,meal,,squid,tentacle,,,on_stick,cooked,
Ocean's Delight,oceansdelight:bowl_of_guardian_soup,bowl_of_guardian_soup,meal,,soup,guardian,,,,,
Ocean's Delight,oceansdelight:braised_sea_pickle,braised_sea_pickle,meal,,braised_sea_pickle,,,,,,
Ocean's Delight,oceansdelight:cabbage_wrapped_elder_guardian,cabbage_wrapped_elder_guardian,meal,,wrap,elder_guardian,,,,,
